Plate_number_384,Well_number_384,Plasmid_ID,Gene_symbol,Entrez_ID,TSS_ID,Is_main_TSS,Is_NT_ctrl,Is_pos_ctrl,Raw_rep1,Raw_rep2,CellTiterGlo_foldNT,DeltaNT_rep1,FoldNT_rep1,PercActivation_rep1,Raw_log2_rep1,Log2FC_rep1,Raw_Glo_rep1,DeltaNT_Glo_rep1,FoldNT_Glo_rep1,Log2FC_Glo_rep1,DeltaNT_rep2,FoldNT_rep2,PercActivation_rep2,Raw_log2_rep2,Log2FC_rep2,Raw_Glo_rep2,DeltaNT_Glo_rep2,FoldNT_Glo_rep2,Log2FC_Glo_rep2,SSMD_raw,SSMD_mod_raw,Mean_raw,p_value_raw,p_value_repro_raw,SSMD_log2,SSMD_mod_log2,Mean_log2,p_value_log2,p_value_repro_log2,SSMD_log2_glo,SSMD_mod_log2_glo,Mean_log2_glo,p_value_log2_glo,p_value_repro_log2_glo
XL,145,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,160,TM6SF2,TM6SF2,53345.0,,Single,False,False,1056.8265476695017,902.08468352894,,-1515.0230191472335,0.4109208257377089,-19.774642792035575,10.045522897568851,-1.2830671723609939,,,,,-1545.745197715497,0.36852425507214365,-21.898991042073042,9.817119063136282,-1.4401679289190934,,,,,0.054723531222428796,9.3658304755049,979.4556155992209,0.06771604699340306,0.6606443083262373,0.034636920897131315,-12.912646765351228,-1.3616175506400436,0.04920382610335355,0.7820244011601761,,,,,
XL,169,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,188,KNL1,KNL1,57082.0,,Single,False,False,758.6742466574226,689.9901894727201,,-1813.1753201593126,0.294991688645483,-23.666237292993024,9.567336755768787,-1.761253314161058,,,,,-1757.8396917717168,0.2818783260877346,-24.903791207245575,9.430432039057306,-1.8268549529980689,,,,,0.02428970446172182,9.251720731568255,724.3322180650714,0.06854484834427292,0.8098536910952077,0.014463576273608817,-23.11286355881149,-1.7940541335795634,0.02752679164118969,0.9178914619721906,,,,,
XL,192,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,193,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,216,Empty,,,,,False,False,63.96934082900566,83.91082940386161,,-2507.8802259877293,0.02487289367713006,-32.73378358437819,5.999308712000686,-5.329281357929159,,,,,-2363.9190518405753,0.03427968178948886,-33.490281721043814,6.390785109593334,-4.866501882462042,,,,,-0.007052187710861292,1.0405205178743728,73.94008511643364,0.4873597091312401,0.9710544820659904,-0.10203169249947232,-21.078916076982544,-5.0978916201956,0.030179104852673062,0.36846496374175114,,,,,
XL,217,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,240,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,241,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,248,SH2B3,SH2B3,10019.0,,Single,False,False,850.2742454538968,832.236187013225,,-1721.5753213628384,0.33060807926892466,-22.470640108621048,9.731784429546288,-1.5968056403835575,,,,,-1615.5936942312119,0.3399893895363879,-22.888553617949437,9.700849210300497,-1.5564377817548785,,,,,0.006379051071618513,11.85979133426526,841.255216233561,0.0535521621938176,0.9014349659092276,-0.00890013744517547,-21.54186949498055,-1.576621711069218,0.029531469980424406,0.9219681794659769,,,,,
XL,264,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,265,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,288,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,289,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,312,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,313,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,334,IGF2BP1,IGF2BP1,10642.0,,Single,False,False,1096.8935625562542,1105.0377050357406,,-1474.956004260481,0.4264998920267006,-19.251673241662225,10.099207824785843,-1.2293822451440022,,,,,-1342.7921762086962,0.45143566287129294,-19.02370059542783,10.109879881373844,-1.147407110681531,,,,,-0.0028801270925057918,15.621980431738033,1100.9656337959973,0.04069601626115805,0.949380349544787,-0.01807353643684241,-14.595899919858823,-1.1883946779127665,0.04354828994406679,0.8595932504229058,,,,,
XL,336,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,337,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,360,Empty,,,,,False,False,1.0,1.69703826889247,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.1328429755445,0.000693282765234373,-34.65502677621876,0.7630190985982395,-10.494267893457137,,,,,-0.00024650339895295473,0.019166388066105454,1.348519134446235,0.987799792163134,0.9357167416165695,-0.1839478807253252,-25.792200294926896,-10.91142898169349,0.024670290196695473,0.10866077133764623,,,,,
XL,361,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XL,384,Empty,,,,,False,False,1.0,1.0,,-2570.849566816735,0.00038882523025549027,-33.555682793833384,0.0,-11.328590069929845,,,,,-2446.829881244437,0.00040852512164432615,-34.66490190623956,0.0,-11.257286992055375,,,,,0.0,0.014213089545901681,1.0,0.9909522753852201,0.9344387533829162,-0.015720605821186145,-143.18706194815164,-11.292938530992611,0.004445998219027099,0.8755246500531754,,,,,
XLI,1,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,25,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,48,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,49,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,73,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,96,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,97,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,120,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,121,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,144,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,145,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,163,HEPACAM_P1,HEPACAM,220296.0,P1,Main,False,False,909.0152024153768,923.48177194048,,-1560.1197482565067,0.36815128398227975,-21.09651727080888,9.828160612099358,-1.4416287900461189,,,,,-1597.0883918268191,0.36637812555879185,-22.84383549579108,9.85093967476088,-1.4485900793717832,,,,,-0.005116015458940737,18.40427071287748,916.2484871779284,0.03455689111039099,0.960992305187217,0.001534796095179264,-37.235595986460915,-1.445109434708951,0.017092966248113094,0.9934876295484947,,,,,
XLI,169,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,182,JMJD7_P1,JMJD7,100137047.0,P1,Main,False,False,1081.1887013097466,1078.5447965381113,,-1387.9462493621368,0.437881575089908,-18.76832342731715,10.07840262520489,-1.191386776940588,,,,,-1442.0253672291879,0.42789715281168555,-20.62590301095451,10.074870383646529,-1.224659370486135,,,,,0.0009350010491555754,21.91553830787965,1079.866748923929,0.02902865013816328,0.9295928365966275,0.0073358029326441275,-28.706696625788922,-1.2080230737133615,0.022167735249389305,0.9666935583276914,,,,,
XLI,192,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,193,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,217,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,226,NCAPG2,NCAPG2,54892.0,,Single,False,False,726.6598698758294,745.9550589996097,,-1742.475080796054,0.2942973488257885,-23.562393641288708,9.505136424802362,-1.7646529773431148,,,,,-1774.6151047676894,0.29594695268656557,-25.383075682673308,9.54294490589676,-1.756584848235903,,,,,-0.006823627790206286,14.66975590987043,736.3074644377195,0.04332972097953819,0.9698663981509362,-0.0017788275231570123,-45.30271152883927,-1.7606189127895089,0.014050293757279328,0.9707434333326954,,,,,
XLI,240,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,241,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,260,TTC8,TTC8,123016.0,,Single,False,False,1001.099060214322,1092.4540820354864,,-1468.0358904575614,0.4054452592564493,-19.85132522796144,9.967369022681108,-1.302420379464369,,,,,-1428.1160817318128,0.43341546200113734,-20.42695257628096,10.09335692639081,-1.2061728277418542,,,,,-0.03230715499468849,15.582594314334688,1046.7765711249042,0.04079859728638002,0.8978637925018962,-0.02122025958749862,-20.320682729282023,-1.2542966036031116,0.03130340756460476,0.8383773039337438,,,,,
XLI,264,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,265,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,288,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,289,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,312,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,313,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,321,BCAT1,BCAT1,586.0,,Single,False,False,496.6326543629871,564.6270680230796,,-1972.5022963088963,0.20113629440458367,-26.672906876087453,8.956035313832217,-2.31375408831326,,,,,-1955.9430957442196,0.224007677365813,-27.976687168329452,9.141154482513102,-2.158375271619562,,,,,-0.02404581616968817,8.866033876052967,530.6298611930333,0.07150216179690189,0.9406111495434637,-0.0342572747631496,-25.768815705398826,-2.236064679966411,0.024692655463278552,0.7518862757323908,,,,,
XLI,336,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,337,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,350,POLR2F,POLR2F,5435.0,,Single,False,False,1170.619386800476,1252.8822760400851,,-1298.5155638714075,0.4741010152085593,-17.55900856343963,10.193056361326216,-1.0767330408192617,,,,,-1267.687887727214,0.4970630431360419,-18.13227978829835,10.291035146447001,-1.0084946076856625,,,,,-0.02909177689407804,18.883015000933753,1211.7508314202805,0.03368241966734415,0.9144731060623017,-0.015044925704852084,-20.222206064031745,-1.042613824252462,0.03145559929162663,0.8801092290084986,,,,,
XLI,357,GARNL3_N1,GARNL3,84253.0,N1,Main,False,False,1170.03663463174,1150.985698885081,,-1299.0983160401433,0.4738650004988014,-17.566888754178883,10.192337986927265,-1.0774514152182117,,,,,-1369.584464882218,0.4566370400754061,-19.58974993085606,10.168654192610292,-1.1308755615223713,,,,,0.0067372490498226025,23.132093076182084,1160.5111667584106,0.027503937322414324,0.8995862334585742,0.01177873340698781,-23.50014118764856,-1.1041634883702915,0.02707370694662522,0.9362475872977878,,,,,
XLI,361,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLI,384,Empty,,,,,False,False,1.0,1.0,,-2468.1349506718834,0.0004050001397160925,-33.37503526362355,0.0,-11.269789402145477,,,,,-2519.570163767299,0.00039673563322092893,-36.038485180753064,0.0,-11.299529754132664,,,,,0.0,0.020301976791823283,1.0,0.9870771354345619,0.9344387533829162,0.0065570290162928445,-272.4765866892668,-11.28465957813907,0.00233640960448784,0.972036513980487,,,,,
XLII,1,Empty,,,,,False,False,1.0,1.0,,-2893.4785291726585,0.00034548537497213166,-35.075892032455684,0.0,-11.499087179594499,,,,,-2854.868257621357,0.00035015620812736534,-35.1979854907935,0.0,-11.479704629474151,,,,,0.0,0.024990440977271218,1.0,0.984093901839235,0.9344387533829162,-0.004273383973519477,-272.71407166765357,-11.489395904534325,0.002334375029574887,0.9536358674354346,,,,,
XLII,25,Empty,,,,,False,False,1.0,1.0,,-2893.4785291726585,0.00034548537497213166,-35.075892032455684,0.0,-11.499087179594499,,,,,-2854.868257621357,0.00035015620812736534,-35.1979854907935,0.0,-11.479704629474151,,,,,0.0,0.024990440977271218,1.0,0.984093901839235,0.9344387533829162,-0.004273383973519477,-272.71407166765357,-11.489395904534325,0.002334375029574887,0.9536358674354346,,,,,
XLII,48,Empty,,,,,False,False,1.0,1.0,,-2893.4785291726585,0.00034548537497213166,-35.075892032455684,0.0,-11.499087179594499,,,,,-2854.868257621357,0.00035015620812736534,-35.1979854907935,0.0,-11.479704629474151,,,,,0.0,0.024990440977271218,1.0,0.984093901839235,0.9344387533829162,-0.004273383973519477,-272.71407166765357,-11.489395904534325,0.002334375029574887,0.9536358674354346,,,,,
XLII,49,Empty,,,,,False,False,1.0,1.0,,-2893.4785291726585,0.00034548537497213166,-35.075892032455684,0.0,-11.499087179594499,,,,,-2854.868257621357,0.00035015620812736534,-35.1979854907935,0.0,-11.479704629474151,,,,,0.0,0.024990440977271218,1.0,0.984093901839235,0.9344387533829162,-0.004273383973519477,-272.71407166765357,-11.489395904534325,0.002334375029574887,0.9536358674354346,,,,,
XLII,73,Empty,,,,,False,False,1.0,1.0,,-2893.4785291726585,0.00034548537497213166,-35.075892032455684,0.0,-11.499087179594499,,,,,-2854.868257621357,0.00035015620812736534,-35.1979854907935,0.0,-11.479704629474151,,,,,0.0,0.024990440977271218,1.0,0.984093901839235,0.9344387533829162,-0.004273383973519477,-272.71407166765357,-11.489395904534325,0.002334375029574887,0.9536358674354346,,,,,
XLII,96,Empty,,,,,False,False,1.0,1.0,,-2893.4785291726585,0.00034548537497213166,-35.075892032455684,0.0,-11.499087179594499,,,,,-2854.868257621357,0.00035015620812736534,-35.1979854907935,0.0,-11.479704629474151,,,,,0.0,0.024990440977271218,1.0,0.984093901839235,0.9344387533829162,-0.004273383973519477,-272.71407166765357,-11.489395904534325,0.002334375029574887,0.9536358674354346,,,,,
XLII,97,Empty,,,,,False,False,1.0,1.0,,-2893.4785291726585,0.00034548537497213166,-35.075892032455684,0.0,-11.499087179594499,,,,,-2854.868257621357,0.00035015620812736534,-35.1979854907935,0.0,-11.479704629474151,,,,,0.0,0.024990440977271218,1.0,0.984093901839235,0.9344387533829162,-0.004273383973519477,-272.71407166765357,-11.489395904534325,0.002334375029574887,0.9536358674354346,,,,,
